;on_wind;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
463;12.63;-11.44;0.0;-1.19;3.37;-0.0
464;10.25;-17.24;8.78;-1.79;0.0;-0.0
465;8.53;-7.72;0.0;-0.8;5.52;-0.0
466;7.05;-6.39;0.0;-0.66;6.29;-0.0
467;5.57;-5.05;0.0;-0.53;7.07;-0.0
468;3.36;-17.24;15.67;-1.79;0.0;-0.0
469;1.48;-17.24;17.56;-1.79;0.0;-0.0
470;0.57;-4.8;4.73;-0.5;7.21;-0.0
471;0.57;-4.8;4.73;-0.5;7.21;-0.0
472;0.98;-4.8;4.32;-0.5;7.21;-0.0
473;2.05;-4.8;3.25;-0.5;7.21;-0.0
474;3.85;-17.24;15.18;-1.79;0.0;-0.0
475;5.82;-5.27;0.0;-0.55;3.61;-0.0
476;7.3;-6.61;0.0;-0.69;2.83;-0.0
477;8.36;-11.49;4.33;-1.2;0.0;-0.0
478;9.43;-8.54;0.0;-0.89;1.71;-0.0
479;9.67;-8.76;0.0;-0.91;1.58;-0.0
480;9.02;-8.17;0.0;-0.85;1.93;-0.0
481;7.87;-9.34;2.44;-0.97;1.25;-0.0
482;6.89;-6.24;0.0;-0.65;3.05;-0.0
483;6.15;-5.57;0.0;-0.58;3.44;-0.0
484;5.82;-5.27;0.0;-0.55;3.61;-0.0
485;5.74;-5.2;0.0;-0.54;6.98;-0.0
486;5.82;-17.24;13.21;-1.79;0.0;-0.0
487;5.57;-5.05;0.0;-0.53;7.07;-0.0
488;4.18;-17.24;14.85;-1.79;0.0;-0.0
489;5.25;-17.24;13.79;-1.79;0.0;-0.0
490;9.43;-8.54;0.0;-0.89;5.05;-0.0
491;13.12;-17.24;5.91;-1.79;0.0;-0.0
492;15.08;-17.24;3.95;-1.79;0.0;-0.0
493;13.77;-12.48;0.0;-1.3;2.76;-0.0
494;16.72;-17.24;2.31;-1.79;0.0;-0.0
495;23.45;-21.61;0.41;-2.25;-2.53;-0.0
496;23.86;-21.61;0.0;-2.25;-2.53;-4.26
497;23.86;-21.61;0.0;-2.25;-2.53;-4.76
498;23.86;-21.61;0.0;-2.25;-2.53;-6.15
499;-0.0;0.0;0.0;0.0;6.67;-28.86
500;32.22;0.0;-32.22;0.0;6.67;-0.0
501;33.85;0.0;-33.85;0.0;6.67;-0.99
502;3.76;0.0;-3.76;0.0;6.67;-32.07
503;33.85;0.0;-33.85;0.0;6.67;-5.01
504;23.86;-21.61;0.0;-2.25;-5.87;-15.82
505;23.86;-21.61;0.0;-2.25;-5.87;-11.4
506;31.24;-21.61;-7.38;-2.25;-5.87;-0.0
507;29.84;-21.61;-5.98;-2.25;-5.87;-0.0
508;28.12;-21.61;-4.26;-2.25;-5.87;-0.0
509;25.5;-21.61;-1.64;-2.25;-2.53;-0.0
510;30.33;-21.61;-6.48;-2.25;-2.53;-0.0
511;29.84;-21.61;-5.98;-2.25;-2.53;-0.0
512;23.69;-21.46;0.0;-2.23;-2.45;-0.0
513;17.22;-15.59;0.0;-1.62;0.95;-0.0
514;16.48;-14.93;0.0;-1.55;1.34;-0.0
515;17.05;-15.45;0.0;-1.61;1.04;-0.0
516;16.31;-14.78;0.0;-1.54;1.43;-0.0
517;12.87;-11.66;0.0;-1.21;3.24;-0.0
518;11.64;-10.55;0.0;-1.1;3.88;-0.0
519;14.68;-13.29;0.0;-1.38;2.29;-0.0
520;15.74;-14.26;0.0;-1.48;1.73;-0.0
521;16.23;-14.7;0.0;-1.53;1.47;-0.0
522;15.74;-14.26;0.0;-1.48;1.73;-0.0
523;14.51;-13.14;0.0;-1.37;-0.96;-0.0
524;13.45;-12.18;0.0;-1.27;-0.4;-0.0
525;13.53;-12.25;0.0;-1.27;-0.44;-0.0
526;14.02;-12.7;0.0;-1.32;-0.7;-0.0
527;14.76;-13.37;0.0;-1.39;-1.09;-0.0
528;14.43;-13.07;0.0;-1.36;-0.91;-0.0
529;11.23;-10.17;0.0;-1.06;0.77;-0.0
530;7.46;-6.76;0.0;-0.7;2.75;-0.0
531;5.33;-4.83;0.0;-0.5;3.87;-0.0
532;5.41;-4.9;0.0;-0.51;3.82;-0.0
533;6.07;-5.5;0.0;-0.57;6.81;-0.0
534;7.05;-6.39;0.0;-0.66;6.29;-0.0
535;7.87;-7.13;0.0;-0.74;5.86;-0.0
536;6.07;-5.5;0.0;-0.57;6.81;-0.0
537;4.51;-4.8;0.79;-0.5;7.21;-0.0
538;5.0;-4.8;0.3;-0.5;7.21;-0.0
539;4.84;-4.8;0.46;-0.5;7.21;-0.0
540;4.67;-4.8;0.63;-0.5;7.21;-0.0
541;4.92;-4.8;0.38;-0.5;7.21;-0.0
542;6.23;-5.64;0.0;-0.59;6.73;-0.0
543;9.67;-8.76;0.0;-0.91;4.92;-0.0
544;13.28;-12.03;0.0;-1.25;3.02;-0.0
545;15.74;-14.26;0.0;-1.48;1.73;-0.0
546;16.81;-15.22;0.0;-1.58;1.17;-0.0
547;16.23;-14.7;0.0;-1.53;-1.86;-0.0
548;14.68;-13.29;0.0;-1.38;-1.04;-0.0
549;12.54;-11.36;0.0;-1.18;0.08;-0.0
550;11.07;-10.03;0.0;-1.04;0.85;-0.0
551;10.41;-9.43;0.0;-0.98;1.2;-0.0
552;10.25;-9.28;0.0;-0.97;1.28;-0.0
553;10.25;-9.28;0.0;-0.97;1.28;-0.0
554;9.43;-8.54;0.0;-0.89;1.71;-0.0
555;7.71;-6.98;0.0;-0.73;2.62;-0.0
556;6.72;-6.09;0.0;-0.63;3.13;-0.0
557;6.23;-5.64;0.0;-0.59;6.73;-0.0
558;6.72;-6.09;0.0;-0.63;6.47;-0.0
559;7.54;-6.83;0.0;-0.71;6.04;-0.0
560;6.72;-6.09;0.0;-0.63;6.47;-0.0
561;8.53;-7.72;0.0;-0.8;5.52;-0.0
562;10.17;-9.21;0.0;-0.96;4.66;-0.0
563;7.21;-6.54;0.0;-0.68;6.21;-0.0
564;5.08;-4.8;0.22;-0.5;7.21;-0.0
565;4.59;-4.8;0.71;-0.5;7.21;-0.0
566;5.08;-4.8;0.22;-0.5;7.21;-0.0
567;7.62;-6.91;0.0;-0.72;5.99;-0.0
568;10.74;-9.73;0.0;-1.01;4.36;-0.0
569;12.54;-11.36;0.0;-1.18;3.41;-0.0
570;11.97;-10.84;0.0;-1.13;3.71;-0.0
571;9.92;-8.99;0.0;-0.93;1.45;-0.0
572;7.13;-6.46;0.0;-0.67;2.92;-0.0
573;4.84;-4.8;0.46;-0.5;3.88;-0.0
574;3.77;-4.8;1.53;-0.5;3.88;-0.0
575;3.77;-4.8;1.53;-0.5;3.88;-0.0
576;3.94;-4.8;1.37;-0.5;3.88;-0.0
577;3.69;-4.8;1.61;-0.5;3.88;-0.0
578;3.12;-4.8;2.19;-0.5;3.88;-0.0
579;2.87;-4.8;2.43;-0.5;3.88;-0.0
580;2.95;-4.8;2.35;-0.5;3.88;-0.0
581;3.28;-4.8;2.02;-0.5;7.21;-0.0
582;4.35;-4.8;0.96;-0.5;7.21;-0.0
583;5.49;-4.98;0.0;-0.52;7.11;-0.0
584;5.66;-5.12;0.0;-0.53;7.03;-0.0
585;5.9;-5.35;0.0;-0.56;6.9;-0.0
586;5.98;-5.42;0.0;-0.56;6.85;-0.0
587;6.23;-5.64;0.0;-0.59;6.73;-0.0
588;5.98;-5.42;0.0;-0.56;6.85;-0.0
589;5.41;-4.9;0.0;-0.51;7.16;-0.0
590;4.92;-4.8;0.38;-0.5;7.21;-0.0
591;5.66;-5.12;0.0;-0.53;7.03;-0.0
592;7.21;-6.54;0.0;-0.68;6.21;-0.0
593;8.12;-7.35;0.0;-0.76;5.73;-0.0
594;7.38;-6.68;0.0;-0.69;6.12;-0.0
595;6.39;-5.79;0.0;-0.6;3.31;-0.0
596;5.98;-5.42;0.0;-0.56;3.52;-0.0
597;5.82;-5.27;0.0;-0.55;3.61;-0.0
598;6.48;-5.87;0.0;-0.61;3.26;-0.0
599;6.89;-6.24;0.0;-0.65;3.05;-0.0
600;5.74;-5.2;0.0;-0.54;3.65;-0.0
601;4.35;-4.8;0.96;-0.5;3.88;-0.0
602;3.44;-4.8;1.86;-0.5;3.88;-0.0
603;3.61;-4.8;1.69;-0.5;3.88;-0.0
604;4.18;-4.8;1.12;-0.5;3.88;-0.0
605;4.67;-4.8;0.63;-0.5;7.21;-0.0
606;4.84;-4.8;0.46;-0.5;7.21;-0.0
607;4.84;-4.8;0.46;-0.5;7.21;-0.0
608;4.76;-4.8;0.55;-0.5;7.21;-0.0
609;4.02;-4.8;1.28;-0.5;7.21;-0.0
610;3.2;-4.8;2.1;-0.5;7.21;-0.0
611;3.2;-4.8;2.1;-0.5;7.21;-0.0
612;4.18;-4.8;1.12;-0.5;7.21;-0.0
613;5.9;-5.35;0.0;-0.56;6.9;-0.0
614;7.54;-6.83;0.0;-0.71;6.04;-0.0
615;9.84;-8.91;0.0;-0.93;4.83;-0.0
616;12.79;-11.58;0.0;-1.2;3.28;-0.0
617;15.49;-14.04;0.0;-1.46;1.86;-0.0
618;15.33;-13.89;0.0;-1.44;1.94;-0.0
619;14.35;-13.0;0.0;-1.35;-0.87;-0.0
620;14.43;-13.07;0.0;-1.36;-0.91;-0.0
621;15.49;-14.04;0.0;-1.46;-1.47;-0.0
622;16.72;-15.15;0.0;-1.58;-2.12;-0.0
623;16.89;-15.3;0.0;-1.59;-2.21;-0.0
624;16.64;-15.08;0.0;-1.57;-2.08;-0.0
625;19.51;-17.67;0.0;-1.84;-3.59;-0.0
626;23.78;-21.54;0.0;-2.24;-5.82;-0.0
627;25.91;-21.61;-2.05;-2.25;-5.87;-0.0
628;27.63;-21.61;-3.77;-2.25;-5.87;-0.0
629;28.86;-21.61;-5.0;-2.25;-2.53;-0.0
630;29.1;-21.61;-5.25;-2.25;-2.53;-0.0
631;28.53;-21.61;-4.67;-2.25;-2.53;-0.0
632;25.58;-21.61;-1.72;-2.25;-2.53;-0.0
633;21.4;-19.38;0.0;-2.02;-1.24;-0.0
634;22.46;-20.35;0.0;-2.12;-1.8;-0.0
635;24.27;-21.61;-0.41;-2.25;-2.53;-0.0
636;23.37;-21.16;0.0;-2.2;-2.28;-0.0
637;21.07;-19.09;0.0;-1.98;-1.07;-0.0
638;21.64;-19.61;0.0;-2.04;-1.37;-0.0
639;25.5;-21.61;-1.64;-2.25;-2.53;-0.0
640;26.64;-21.61;-2.79;-2.25;-2.53;-0.0
641;23.37;-21.16;0.0;-2.2;-2.28;-0.0
642;20.17;-18.27;0.0;-1.9;-0.6;-0.0
643;16.23;-14.7;0.0;-1.53;-1.86;-0.0
644;12.05;-10.92;0.0;-1.14;0.33;-0.0
645;8.94;-8.09;0.0;-0.84;1.97;-0.0
646;7.05;-6.39;0.0;-0.66;2.96;-0.0
647;5.74;-5.2;0.0;-0.54;3.65;-0.0
648;4.67;-11.49;8.02;-1.2;0.0;-0.0
649;3.36;-10.8;8.57;-1.12;0.4;-0.0
650;2.05;-4.8;3.25;-0.5;3.88;-0.0
651;1.23;-4.8;4.07;-0.5;3.88;-0.0
652;0.57;-4.8;4.73;-0.5;3.88;-0.0
653;0.16;-17.24;18.87;-1.79;0.0;-0.0
654;0.33;-17.24;18.7;-1.79;0.0;-0.0
655;0.74;-4.8;4.56;-0.5;7.21;-0.0
656;0.9;-4.8;4.4;-0.5;7.21;-0.0
657;0.74;-17.24;18.29;-1.79;0.0;-0.0
658;0.66;-17.24;18.38;-1.79;0.0;-0.0
659;0.74;-4.8;4.56;-0.5;7.21;-0.0
660;1.07;-4.8;4.24;-0.5;7.21;-0.0
661;1.64;-4.8;3.66;-0.5;7.21;-0.0
662;2.95;-4.8;2.35;-0.5;7.21;-0.0
663;6.48;-5.87;0.0;-0.61;6.6;-0.0
664;11.56;-10.47;0.0;-1.09;3.93;-0.0
665;15.41;-13.96;0.0;-1.45;1.9;-0.0
666;17.87;-17.24;1.16;-1.79;0.0;-0.0
667;-0.0;0.0;0.0;0.0;6.67;-18.45
668;9.1;0.0;-9.1;0.0;6.67;-9.92
669;-0.0;0.0;0.0;0.0;6.67;-19.43
670;-0.0;0.0;0.0;0.0;6.67;-20.58
671;-0.0;0.0;0.0;0.0;6.67;-20.74
672;19.43;-21.61;4.43;-2.25;-5.87;-0.0
673;19.84;-21.61;4.02;-2.25;-5.87;-0.0
674;23.2;-21.61;0.66;-2.25;-5.87;-0.0
675;23.86;-21.61;0.0;-2.25;-5.87;-1.39
676;23.86;-21.61;0.0;-2.25;-5.87;-3.77
677;23.86;-21.61;0.0;-2.25;-2.53;-2.13
678;23.86;-21.61;0.0;-2.25;-2.53;-0.9
679;23.86;-21.61;0.0;-2.25;-2.53;-1.15
680;23.86;-21.61;0.0;-2.25;-2.53;-3.77
681;23.86;-21.61;0.0;-2.25;-2.53;-6.8
682;23.86;-21.61;0.0;-2.25;-2.53;-10.0
683;23.86;-21.61;0.0;-2.25;-2.53;-12.3
684;23.86;-21.61;0.0;-2.25;-2.53;-14.76
685;23.86;-21.61;0.0;-2.25;-2.53;-15.25
686;23.86;-21.61;0.0;-2.25;-2.53;-17.22
687;23.86;-21.61;0.0;-2.25;-2.53;-20.58
688;23.86;-21.61;0.0;-2.25;-2.53;-22.79
689;23.86;-21.61;0.0;-2.25;-2.53;-25.5
690;23.86;-21.61;0.0;-2.25;-2.53;-27.96
691;23.86;-21.61;0.0;-2.25;-5.87;-29.84
692;23.86;-21.61;0.0;-2.25;-5.87;-32.06
693;23.86;-21.61;0.0;-2.25;-5.87;-33.7
694;23.86;-21.61;0.0;-2.25;-5.87;-35.33
695;23.86;-21.61;0.0;-2.25;-5.87;-37.47
696;23.86;-21.61;0.0;-2.25;-5.87;-39.93
697;23.86;-21.61;0.0;-2.25;-5.87;-41.32
698;23.86;-21.61;0.0;-2.25;-5.87;-41.07
699;23.86;-21.61;0.0;-2.25;-5.87;-40.5
700;23.86;-21.61;0.0;-2.25;-5.87;-39.02
701;23.86;-21.61;0.0;-2.25;-2.53;-37.79
702;23.86;-21.61;0.0;-2.25;-2.53;-41.57
703;23.86;-21.61;0.0;-2.25;-2.53;-42.55
704;23.86;-21.61;0.0;-2.25;-2.53;-41.89
705;23.86;-21.61;0.0;-2.25;-2.53;-43.78
706;23.86;-21.61;0.0;-2.25;-2.53;-47.14
707;23.86;-21.61;0.0;-2.25;-2.53;-49.27
708;23.86;-21.61;0.0;-2.25;-2.53;-50.34
709;23.86;-21.61;0.0;-2.25;-2.53;-49.85
710;23.86;-21.61;0.0;-2.25;-2.53;-48.12
711;23.86;-21.61;0.0;-2.25;-2.53;-45.5
712;23.86;-21.61;0.0;-2.25;-2.53;-42.96
713;23.86;-21.61;0.0;-2.25;-2.53;-40.99
714;23.86;-21.61;0.0;-2.25;-2.53;-38.61
715;23.86;-21.61;0.0;-2.25;-5.87;-35.91
716;23.86;-21.61;0.0;-2.25;-5.87;-33.94
717;23.86;-21.61;0.0;-2.25;-5.87;-33.45
718;23.86;-21.61;0.0;-2.25;-5.87;-31.89
719;23.86;-21.61;0.0;-2.25;-5.87;-30.33
720;23.86;-21.61;0.0;-2.25;-5.87;-25.41
721;23.86;-21.61;0.0;-2.25;-5.87;-17.54
722;23.86;-21.61;0.0;-2.25;-5.87;-14.02
723;23.86;-21.61;0.0;-2.25;-5.87;-11.15
724;23.86;-21.61;0.0;-2.25;-5.87;-8.44
725;23.86;-21.61;0.0;-2.25;-2.53;-7.79
726;23.86;-21.61;0.0;-2.25;-2.53;-11.07
727;23.86;-21.61;0.0;-2.25;-2.53;-17.63
728;23.86;-21.61;0.0;-2.25;-2.53;-21.73
729;23.86;-21.61;0.0;-2.25;-2.53;-31.24
730;23.86;-21.61;0.0;-2.25;-2.53;-39.76
731;23.86;-21.61;0.0;-2.25;-2.53;-40.99
732;23.86;-21.61;0.0;-2.25;-2.53;-40.42
733;23.86;-21.61;0.0;-2.25;-2.53;-39.52
734;23.86;-21.61;0.0;-2.25;-2.53;-39.27
735;23.86;-21.61;0.0;-2.25;-2.53;-41.65
736;23.86;-21.61;0.0;-2.25;-2.53;-43.37
737;23.86;-21.61;0.0;-2.25;-2.53;-43.37
738;23.86;-21.61;0.0;-2.25;-2.53;-41.16
739;23.86;-21.61;0.0;-2.25;-5.87;-38.7
740;23.86;-21.61;0.0;-2.25;-5.87;-38.37
741;23.86;-21.61;0.0;-2.25;-5.87;-39.52
742;23.86;-21.61;0.0;-2.25;-5.87;-39.84
743;23.86;-21.61;0.0;-2.25;-5.87;-38.7
744;23.86;-21.61;0.0;-2.25;-5.87;-36.56
745;23.86;-21.61;0.0;-2.25;-5.87;-34.19
746;23.86;-21.61;0.0;-2.25;-5.87;-35.5
747;23.86;-21.61;0.0;-2.25;-5.87;-38.29
748;23.86;-21.61;0.0;-2.25;-5.87;-42.8
749;23.86;-21.61;0.0;-2.25;-2.53;-48.7
750;23.86;-21.61;0.0;-2.25;-2.53;-49.85
751;23.86;-21.61;0.0;-2.25;-2.53;-47.63
752;23.86;-21.61;0.0;-2.25;-2.53;-44.76
753;23.86;-21.61;0.0;-2.25;-2.53;-43.37
754;23.86;-21.61;0.0;-2.25;-2.53;-43.37
755;23.86;-21.61;0.0;-2.25;-2.53;-47.71
756;23.86;-21.61;0.0;-2.25;-2.53;-49.76
757;23.86;-21.61;0.0;-2.25;-2.53;-47.88
758;23.86;-21.61;0.0;-2.25;-2.53;-45.99
759;23.86;-21.61;0.0;-2.25;-2.53;-45.09
760;23.86;-21.61;0.0;-2.25;-2.53;-43.53
761;23.86;-21.61;0.0;-2.25;-2.53;-41.73
762;23.86;-21.61;0.0;-2.25;-2.53;-39.76
763;23.86;-21.61;0.0;-2.25;-5.87;-40.99
764;23.86;-21.61;0.0;-2.25;-5.87;-42.39
765;23.86;-21.61;0.0;-2.25;-5.87;-42.39
766;23.86;-21.61;0.0;-2.25;-5.87;-42.71
767;23.86;-21.61;0.0;-2.25;-5.87;-42.39
768;23.86;-21.61;0.0;-2.25;-5.87;-38.86
769;23.86;-21.61;0.0;-2.25;-5.87;-32.22
770;49.27;-21.61;-25.41;-2.25;-5.87;-0.0
771;41.07;-21.61;-17.22;-2.25;-5.87;-0.0
772;33.12;-21.61;-9.26;-2.25;-5.87;-0.0
773;30.09;-21.61;-6.23;-2.25;-2.53;-0.74
774;29.35;-21.61;-5.49;-2.25;-2.53;-0.0
775;26.97;-21.61;-3.12;-2.25;-2.53;-0.0
776;24.27;-21.61;-0.41;-2.25;-2.53;-0.0
777;21.73;-21.61;2.13;-2.25;-2.53;-0.0
778;22.79;-21.61;1.07;-2.25;-2.53;-0.0
779;21.4;-21.61;2.46;-2.25;-2.53;-0.0
780;19.1;-21.61;4.76;-2.25;-2.53;-0.0
781;15.99;-21.61;7.87;-2.25;-2.53;-0.0
782;13.45;-21.61;10.41;-2.25;-2.53;-0.0
783;14.43;-21.61;9.43;-2.25;-2.53;-0.0
784;15.33;-21.61;8.53;-2.25;-2.53;-0.0
785;15.49;-21.61;8.36;-2.25;-2.53;-0.0
786;16.72;-21.61;7.13;-2.25;-2.53;-0.0
787;19.27;-21.61;4.59;-2.25;-5.87;-0.0
788;23.45;-21.61;0.41;-2.25;-5.87;-0.0
789;23.86;-21.61;0.0;-2.25;-5.87;-7.46
790;23.86;-21.61;0.0;-2.25;-5.87;-19.27
791;23.86;-21.61;0.0;-2.25;-5.87;-24.19
792;23.86;-21.61;0.0;-2.25;-5.87;-29.6
793;23.86;-21.61;0.0;-2.25;-5.87;-33.78
794;23.86;-21.61;0.0;-2.25;-5.87;-32.06
795;23.86;-21.61;0.0;-2.25;-5.87;-35.58
796;23.86;-21.61;0.0;-2.25;-5.87;-43.04
797;23.86;-21.61;0.0;-2.25;-2.53;-45.99
798;23.86;-21.61;0.0;-2.25;-2.53;-48.78
799;23.86;-21.61;0.0;-2.25;-2.53;-50.83
800;23.86;-21.61;0.0;-2.25;-2.53;-50.5
801;23.86;-21.61;0.0;-2.25;-2.53;-48.94
802;23.86;-21.61;0.0;-2.25;-2.53;-46.89
803;23.86;-21.61;0.0;-2.25;-2.53;-46.32
804;23.86;-21.61;0.0;-2.25;-2.53;-46.73
805;23.86;-21.61;0.0;-2.25;-2.53;-47.14
806;23.86;-21.61;0.0;-2.25;-2.53;-46.32
807;23.86;-21.61;0.0;-2.25;-2.53;-45.01
808;23.86;-21.61;0.0;-2.25;-2.53;-44.35
809;23.86;-21.61;0.0;-2.25;-2.53;-44.11
810;23.86;-21.61;0.0;-2.25;-2.53;-43.94
811;57.71;-21.61;-33.85;-2.25;-5.87;-9.52
812;41.55;-21.61;-17.69;-2.25;-5.87;-23.13
813;57.71;-21.61;-33.85;-2.25;-5.87;-2.88
814;52.06;-21.61;-28.2;-2.25;-5.87;-0.0
815;39.43;-21.61;-15.58;-2.25;-5.87;-0.0
816;30.09;-21.61;-6.23;-2.25;-5.87;-0.0
817;20.09;-18.19;0.0;-1.89;-3.89;-0.0
818;13.61;-12.33;0.0;-1.28;-0.48;-0.0
819;9.84;-8.91;0.0;-0.93;1.5;-0.0
820;8.12;-7.35;0.0;-0.76;2.4;-0.0
821;7.87;-7.13;0.0;-0.74;5.86;-0.0
822;8.53;-7.72;0.0;-0.8;5.52;-0.0
823;9.26;-17.24;9.77;-1.79;0.0;-0.0
824;6.8;-17.24;12.23;-1.79;0.0;-0.0
825;5.82;-17.24;13.21;-1.79;0.0;-0.0
826;3.77;-21.61;20.09;-2.25;-2.53;-0.0
827;2.3;-17.24;16.74;-1.79;0.0;-0.0
828;1.48;-17.24;17.56;-1.79;0.0;-0.0
829;1.23;-4.8;4.07;-0.5;7.21;-0.0
830;1.97;-17.24;17.06;-1.79;0.0;-0.0
831;5.0;-8.71;4.62;-0.91;4.95;-0.0
832;9.35;-8.47;0.0;-0.88;5.09;-0.0
833;12.63;-17.24;6.41;-1.79;0.0;-0.0
834;15.33;-21.61;8.53;-2.25;-2.53;-0.0
835;18.61;0.0;-18.61;0.0;6.67;-0.0
836;22.3;0.0;-22.3;0.0;6.67;-0.0
837;24.6;0.0;-24.6;0.0;6.67;-0.0
838;25.58;0.0;-25.58;0.0;6.67;-0.0
839;26.97;0.0;-26.97;0.0;6.67;-0.0
840;28.45;-21.61;-4.59;-2.25;-5.87;-0.0
841;28.69;-21.61;-4.84;-2.25;-5.87;-0.0
842;26.64;-21.61;-2.79;-2.25;-5.87;-0.0
843;22.96;-20.79;0.0;-2.16;-5.39;-0.0
844;20.09;-18.19;0.0;-1.89;-3.89;-0.0
845;16.64;-15.08;0.0;-1.57;1.26;-0.0
846;12.63;-11.44;0.0;-1.19;3.37;-0.0
847;9.35;-8.47;0.0;-0.88;5.09;-0.0
848;5.57;-5.05;0.0;-0.53;7.07;-0.0
849;2.71;-4.8;2.6;-0.5;7.21;-0.0
850;1.97;-4.8;3.33;-0.5;7.21;-0.0
851;2.38;-4.8;2.92;-0.5;7.21;-0.0
852;4.35;-4.8;0.96;-0.5;7.21;-0.0
853;6.23;-5.64;0.0;-0.59;6.73;-0.0
854;6.07;-5.5;0.0;-0.57;6.81;-0.0
855;4.59;-4.8;0.71;-0.5;7.21;-0.0
856;5.25;-4.8;0.05;-0.5;7.21;-0.0
857;7.79;-7.05;0.0;-0.73;5.91;-0.0
858;9.76;-8.84;0.0;-0.92;4.87;-0.0
859;9.84;-8.91;0.0;-0.93;1.5;-0.0
860;9.59;-8.69;0.0;-0.9;1.63;-0.0
861;10.0;-9.06;0.0;-0.94;1.41;-0.0
862;10.49;-9.51;0.0;-0.99;1.15;-0.0
863;8.69;-7.87;0.0;-0.82;2.1;-0.0
864;7.46;-6.76;0.0;-0.7;2.75;-0.0
865;6.97;-6.31;0.0;-0.66;3.0;-0.0
866;6.15;-5.57;0.0;-0.58;3.44;-0.0
867;5.57;-5.05;0.0;-0.53;3.74;-0.0
868;5.0;-4.8;0.3;-0.5;3.88;-0.0
869;5.57;-17.24;13.46;-1.79;0.0;-0.0
870;6.56;-5.94;0.0;-0.62;6.55;-0.0
871;6.39;-5.79;0.0;-0.6;6.64;-0.0
872;5.08;-12.32;8.52;-1.28;2.85;-0.0
873;3.85;-4.8;1.45;-0.5;7.21;-0.0
874;3.44;-17.24;15.59;-1.79;0.0;-0.0
875;2.87;-4.8;2.43;-0.5;7.21;-0.0
876;3.53;-4.8;1.78;-0.5;7.21;-0.0
877;4.76;-4.8;0.55;-0.5;7.21;-0.0
878;5.0;-4.8;0.3;-0.5;7.21;-0.0
879;5.08;-4.8;0.22;-0.5;7.21;-0.0
880;6.56;-5.94;0.0;-0.62;6.55;-0.0
881;9.67;-8.76;0.0;-0.91;4.92;-0.0
882;14.43;-13.07;0.0;-1.36;2.42;-0.0
883;18.28;-16.56;0.0;-1.72;-2.94;-0.0
884;19.51;-17.67;0.0;-1.84;-3.59;-0.0
885;17.3;-15.67;0.0;-1.63;-2.42;-0.0
886;14.59;-13.22;0.0;-1.37;-1.0;-0.0
887;13.61;-12.33;0.0;-1.28;-0.48;-0.0
888;12.95;-11.73;0.0;-1.22;-0.14;-0.0
889;11.89;-10.77;0.0;-1.12;0.42;-0.0
890;11.07;-10.03;0.0;-1.04;0.85;-0.0
891;9.92;-8.99;0.0;-0.93;1.45;-0.0
892;8.44;-7.65;0.0;-0.8;2.23;-0.0
893;8.03;-7.28;0.0;-0.76;5.78;-0.0
894;8.28;-7.5;0.0;-0.78;5.65;-0.0
895;7.13;-6.46;0.0;-0.67;6.25;-0.0
896;4.84;-4.8;0.46;-0.5;7.21;-0.0
897;4.1;-4.8;1.2;-0.5;7.21;-0.0
898;3.61;-4.8;1.69;-0.5;7.21;-0.0
899;3.28;-4.8;2.02;-0.5;7.21;-0.0
900;2.54;-4.8;2.76;-0.5;7.21;-0.0
901;2.05;-4.8;3.25;-0.5;7.21;-0.0
902;1.97;-4.8;3.33;-0.5;7.21;-0.0
903;2.87;-17.24;16.16;-1.79;0.0;-0.0
904;4.67;-4.8;0.63;-0.5;7.21;-0.0
905;6.8;-6.16;0.0;-0.64;6.42;-0.0
906;9.1;-8.24;0.0;-0.86;5.22;-0.0
907;11.23;-10.17;0.0;-1.06;0.77;-0.0
908;12.87;-11.66;0.0;-1.21;-0.1;-0.0
909;14.18;-12.85;0.0;-1.34;-0.79;-0.0
910;14.68;-13.29;0.0;-1.38;-1.04;-0.0
911;14.18;-12.85;0.0;-1.34;-0.79;-0.0
912;13.36;-12.1;0.0;-1.26;-0.35;-0.0
913;12.63;-11.44;0.0;-1.19;0.03;-0.0
914;12.05;-11.49;0.64;-1.2;0.0;-0.0
915;11.64;-11.49;1.05;-1.2;0.0;-0.0
916;10.99;-9.95;0.0;-1.03;0.89;-0.0
917;10.49;-17.24;8.54;-1.79;0.0;-0.0
918;10.9;-9.88;0.0;-1.03;4.27;-0.0
919;10.9;-9.88;0.0;-1.03;4.27;-0.0
920;6.39;-5.79;0.0;-0.6;6.64;-0.0
921;4.43;-17.24;14.61;-1.79;0.0;-0.0
922;6.07;-5.5;0.0;-0.57;6.81;-0.0
923;6.72;-6.09;0.0;-0.63;6.47;-0.0
924;6.97;-17.24;12.06;-1.79;0.0;-0.0
925;7.62;-17.24;11.41;-1.79;0.0;-0.0
926;10.33;-9.36;0.0;-0.97;4.57;-0.0
927;18.61;-17.24;0.42;-1.79;0.0;-0.0
928;23.86;-21.61;0.0;-2.25;-2.53;-4.26
929;23.86;-21.61;0.0;-2.25;-2.53;-9.43
930;23.86;-21.61;0.0;-2.25;-2.53;-10.08
931;23.86;-21.61;0.0;-2.25;-5.87;-8.28
932;23.86;-21.61;0.0;-2.25;-5.87;-6.56
933;23.86;-21.61;0.0;-2.25;-5.87;-5.82
934;23.86;-21.61;0.0;-2.25;-5.87;-6.23
935;23.86;-21.61;0.0;-2.25;-5.87;-6.8
